IsBadBuy,AUCGUART,PRIMEUNIT
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
1,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
1,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
1,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
1,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
1,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,,
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
1,,
0,,
1,,
0,,
0,GREEN,NO
0,GREEN,NO
1,,
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,,
1,,
1,,
0,,
0,,
0,GREEN,YES
0,GREEN,NO
0,,
0,,
1,,
1,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,GREEN,YES
1,,
0,GREEN,NO
0,GREEN,NO
0,,
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,,
0,RED,NO
0,GREEN,NO
0,GREEN,NO
0,,
0,GREEN,NO
0,,
1,,
0,RED,NO
0,GREEN,NO
0,GREEN,YES
0,GREEN,NO
0,,
0,GREEN,NO
0,GREEN,NO
0,RED,NO
1,,
0,GREEN,NO
0,GREEN,NO
0,,
0,,
1,,
0,RED,NO
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,GREEN,YES
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,GREEN,NO
1,,
0,GREEN,NO
0,,
0,,
0,,
1,,
0,,
1,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,GREEN,NO
1,,
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,,
0,GREEN,YES
0,GREEN,NO
0,GREEN,NO
0,,
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,,
1,,
0,GREEN,NO
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,,
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,,
1,,
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
1,,
1,,
0,,
0,,
0,,
1,,
1,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,GREEN,NO
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
1,GREEN,NO
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,,
0,,
0,GREEN,NO
0,GREEN,NO
1,,
0,,
0,GREEN,NO
0,,
0,,
0,GREEN,NO
0,,
0,,
0,GREEN,NO
0,,
0,,
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,,
0,,
1,,
1,,
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,GREEN,NO
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,GREEN,NO
0,GREEN,NO
0,,
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
1,GREEN,NO
0,GREEN,NO
1,,
0,,
0,,
1,,
1,,
0,GREEN,NO
0,,
1,GREEN,NO
1,,
0,,
0,,
1,,
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,GREEN,NO
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,GREEN,NO
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,YES
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,GREEN,NO
0,,
0,GREEN,NO
1,,
0,,
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
1,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,GREEN,YES
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,GREEN,NO
0,GREEN,YES
0,,
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,,
0,,
1,,
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,GREEN,NO
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
1,,
0,GREEN,NO
0,,
0,,
0,GREEN,NO
0,,
1,,
0,,
0,,
0,,
0,GREEN,NO
0,,
1,,
0,,
0,GREEN,NO
1,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,GREEN,NO
0,,
0,,
1,,
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
1,,
0,,
0,GREEN,NO
1,,
0,,
0,GREEN,NO
0,GREEN,NO
1,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,GREEN,YES
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
1,,
0,GREEN,NO
0,GREEN,NO
1,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,YES
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,GREEN,NO
1,,
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,,
0,,
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
1,,
1,,
0,,
0,GREEN,NO
0,,
0,,
0,GREEN,YES
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,,
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
1,,
1,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
1,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
1,,
0,,
0,,
1,,
0,,
